Scenario ID,Scenario Name,Symbol,Assigned Cluster,Assignment Margin,SHAP::EBITDA Margin,SHAP::Return on Assets,SHAP::Asset Turnover,SHAP::Revenue per Employee,SHAP::Current Ratio,SHAP::Debt Ratio,SHAP::Free Cash Flow Margin,SHAP::Operating Cash Flow Margin
technology_revenue_25m,Technology companies with revenue >= $25M,DCBO,0,19.299667400557233,0.5027430049800521,6.0280052900189744,0.16171951682195942,-0.16912877987887948,0.04171009581345389,0.07560161114843025,1.917435257248891,0.7225178536868683
technology_revenue_25m,Technology companies with revenue >= $25M,DJCO,0,26.08597074127408,6.676725412439783,6.083927964895007,-0.28181016072794823,-0.18816325798743322,-0.36282815371220845,0.0668689164599347,2.7565013196154218,1.3156851495740418
technology_revenue_25m,Technology companies with revenue >= $25M,DLO,0,29.23048250360231,2.8448006467683484,4.280188469769664,-0.04147415558987927,0.12049433024954131,0.02529771801739361,0.061922067108025336,6.843789990333242,5.076399886228494
technology_revenue_25m,Technology companies with revenue >= $25M,DMRC,1,33.850299596377496,15.917841238243884,12.311965942097917,0.071775174715118,0.1419050642683623,0.046757526722813234,-0.050123453109668106,8.503731579393328,6.925510074763226
technology_revenue_25m,Technology companies with revenue >= $25M,DOCU,0,24.929802953879822,1.099174904999555,2.5056948917991595,-0.018950151466074927,-0.07094668265757328,0.07447105868132384,0.06631033353835467,6.476365114178381,4.778619934089223
technology_revenue_25m,Technology companies with revenue >= $25M,DOMO,1,2.6269365770480935,3.35060586948849,8.050742765712224,-0.2401434043791747,0.11533925092675432,-0.08197352155533258,0.0962761174750914,0.5724637037961252,0.7826893463014091
technology_revenue_25m,Technology companies with revenue >= $25M,DSWL,0,15.543367520488886,-0.6014960151524302,3.1415831645328356,-0.10585031174072095,-0.23722755590450903,-0.23889516874751307,0.025667594427899676,1.4302278124590844,2.110294449896765
technology_revenue_25m,Technology companies with revenue >= $25M,DTSS,1,8.216227477547609,2.856903151984466,12.311965942097899,-0.3921374761542737,-0.5869845257107849,-0.06951116470807828,0.03808455205625723,2.3364038439096926,1.7405667047899072
technology_revenue_25m,Technology companies with revenue >= $25M,DUOL,0,29.189065067799465,1.0952213321318949,6.083927964894998,-0.12404415523963779,0.2609690002315657,-0.050179836281549706,0.06533160348376654,6.863538700303627,4.975236907557294
technology_revenue_25m,Technology companies with revenue >= $25M,DUOT,1,23.724798634869565,6.672018079350642,4.905361038689904,0.1654296226835589,-0.0793356313411398,0.01522147465839991,-0.05761477904063416,13.89330163833351,8.229480742252788
technology_revenue_25m,Technology companies with revenue >= $25M,DVLT,1,34.31683096205941,12.909847307027693,9.207402051183113,0.28574948433937974,0.19235697634255455,0.23018543436726757,-0.06686785322166568,13.34774037048574,8.229480742252788
technology_revenue_25m,Technology companies with revenue >= $25M,ERIC,0,19.89986585344108,2.4040279553691777,3.438927932495224,0.01884836289407371,0.6864251860505937,0.037053719992341694,0.036573216861241986,2.15443705447272,1.1045088745882108
technology_revenue_25m,Technology companies with revenue >= $25M,EVCM,0,17.075695459140622,2.521847284467907,0.5488999244129367,-0.1640655873488523,-0.13290356361591787,-0.01744645775867104,-0.033700415934838635,2.403898461365637,1.9301022628349314
technology_revenue_25m,Technology companies with revenue >= $25M,FIVN,0,15.366631311098867,0.3186317126067396,0.8473824425886689,-0.07109829094827226,-0.10060737539192723,-0.1763865425107919,-0.0538998531563383,2.5280368691918342,2.055508798001463
technology_revenue_25m,Technology companies with revenue >= $25M,FTCI,1,32.26029268057003,15.502241721625477,12.311965942097919,-0.038050558466293904,0.08400267461980453,-0.027814072524049216,-0.016882609170172924,7.733782339968847,6.730110793135998
technology_revenue_25m,Technology companies with revenue >= $25M,FTNT,0,32.79795111394645,5.359078077549416,5.9263415281113305,-0.06560496268918359,-0.07712716689530341,0.04515820186643038,0.050875180573199064,6.4457782495421965,5.094388455170931
technology_revenue_25m,Technology companies with revenue >= $25M,GAUZ,1,26.460942495446687,8.398692864025435,12.311965942097903,0.024339459199056678,0.21921715124666694,-0.05907783373965607,0.024335086685107653,9.281127508864406,6.279405867785265
technology_revenue_25m,Technology companies with revenue >= $25M,GFS,0,22.137841774099797,4.847904491223321,1.8091240845893826,-0.1785434051122552,-0.05758279167101055,-0.051095961404551415,0.04978315748279327,2.68584259340167,3.0133460548729607
technology_revenue_25m,Technology companies with revenue >= $25M,GLOO,1,40.58762086264891,15.917841238243883,12.31196594209791,0.19479108139659979,0.10836666575667235,-0.019540305073209877,-0.029522589641764588,13.893301638333515,8.229480742252791
technology_revenue_25m,Technology companies with revenue >= $25M,GMM,1,1.0011616295770427,3.9295579010224104,7.900148075457737,0.03838282384762344,-0.007528713704182441,-0.05010394059422414,-0.06526179047286502,4.60448201973782,-5.329451194999799
technology_revenue_25m,Technology companies with revenue >= $25M,GNSS,1,17.06982534137037,7.974540939923929,9.078137138243312,0.07275505088264275,0.18500229761824763,-0.07507483765907161,0.019721142323157373,5.092513664235703,4.7412934965199245
technology_revenue_25m,Technology companies with revenue >= $25M,GPRO,1,3.325766072270575,4.048310086405303,6.962329769116727,-0.31385518099001675,-0.1997016582356608,-0.06249323910505589,-0.02162775459010119,1.214982272388588,1.7168853279982665
technology_revenue_25m,Technology companies with revenue >= $25M,GRRR,1,7.360069641051586,3.516726390587303,1.2148635546368929,0.18876393245928552,0.03844821454592762,0.09827527922564655,-0.06280317016821309,6.525267609298966,5.8595913811832725
