Scenario ID,Scenario Name,Selection Key,Run A,Run B,N Shared Companies,N Evaluated Companies,Pairwise Evaluation Coverage,ARI,NMI
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10008,10010,376,376,1.0,0.6866302088850771,0.6814590786041226
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10008,10011,374,374,1.0,0.9869118354652896,0.9653922056245813
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10008,10012,377,377,1.0,0.9711805576895459,0.9322831442595995
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10008,10013,372,372,1.0,0.7790089951281668,0.6835936644804856
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10008,10014,373,373,1.0,0.9733543367004572,0.9375341757513641
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10008,10015,376,376,1.0,0.6984724770115008,0.6956578369209171
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10008,10016,376,376,1.0,0.5635394575336569,0.4979487333884109
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10008,10017,385,385,1.0,0.9201189922785524,0.8492681453040518
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10008,10018,379,379,1.0,0.6831224398038714,0.6854576666547474
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10008,10019,380,380,1.0,0.6268097986824518,0.5267027202613741
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10009,10010,377,377,1.0,0.6960405041196965,0.6970589528012598
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10009,10011,371,371,1.0,0.9734888630811239,0.9379521990983188
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10009,10012,381,381,1.0,0.957753988249666,0.9080066248247322
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10009,10013,372,372,1.0,0.7666669214648859,0.6706353384384733
technology_revenue_25m,Technology companies with revenue >= $25M,K-Means|Selection-aware Silhouette leader,10009,10014,374,374,1.0,0.9863795277160079,0.96388291291587
