Scenario ID,Scenario Name,Method,Method Type,Solution ID,Seed,Population,Variable,Kruskal-Wallis H,Kruskal-Wallis P-Value,Epsilon-Squared,Cluster Median Range,N Evaluated,Evaluation Coverage,Benjamini-Hochberg Adjusted P-Value
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,Log10 MarketCap,5.097138935891053,0.07819344425936306,0.001879331878574668,0.1759720312994677,1651,1.0,0.08786686004402654
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,Log10 Total Revenue,19.51595986743297,9.976267291254182e-06,0.012246005203328683,0.5076468982073035,1514,1.0,1.510296020481536e-05
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,Log10 MarketCap,0.07370203871232661,0.7860209617744043,0.0,0.021354245334691768,1514,1.0,0.7932989336426858
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,Log10 Total Revenue,26.01225533137142,2.2465212132391235e-06,0.014570543283599163,0.689480600394619,1651,1.0,3.5233210394685536e-06
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,Log10 MarketCap,5.613984738591171,0.06038633935169041,0.002192951904484934,0.2797125410699923,1651,1.0,0.07077538698208875
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,HDBSCAN assigned subset,Log10 Total Revenue,26.19489897812567,3.086367352342641e-07,0.016456498352792732,0.6760573735582209,1533,1.0,5.021105095602207e-07
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,HDBSCAN assigned subset,Log10 MarketCap,0.5509850155995082,0.45791549641479046,0.0,0.0948510963086786,1533,1.0,0.4776343455427001
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=15,,All companies including noise,Log10 Total Revenue,31.87966005049846,1.19514273971338e-07,0.018130861681127708,0.6906689187952946,1651,1.0,2.0041624404424373e-07
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=15,,All companies including noise,Log10 MarketCap,5.518847356574952,0.06332825529306649,0.0021352229105430533,0.32274441300349643,1651,1.0,0.07266084028362366
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=15,,HDBSCAN assigned subset,Log10 Total Revenue,32.375928556203824,1.2705058063589803e-08,0.02040047370364358,0.6763595284430508,1540,1.0,2.4084370937935452e-08
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=15,,HDBSCAN assigned subset,Log10 MarketCap,1.5586264441162712,0.21186644862782322,0.0003632161535216327,0.14163057914157484,1540,1.0,0.22752160493037174
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,Log10 Total Revenue,57.52501064853668,1.985331572387097e-12,0.03310565309565069,0.5294766388139855,1651,1.0,4.653787986885883e-12
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,Log10 MarketCap,237.98127835422383,2.600441032219822e-51,0.1426723001543557,0.6520850263333955,1651,1.0,5.668961450239212e-49
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,Log10 Total Revenue,28.78979674779457,2.4791457749539073e-06,0.015658650120093848,0.2952482164078205,1651,1.0,3.86038413528537e-06
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,Log10 MarketCap,207.38590657383338,1.0693785120867084e-44,0.12409587527251571,0.695155067307283,1651,1.0,7.770817187830081e-43
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,Log10 Total Revenue,52.74534551292677,2.0774824127042133e-11,0.030203609904630703,0.46881212000602623,1651,1.0,4.668981092469263e-11
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,Log10 MarketCap,195.23484619464125,4.5156281177750485e-42,0.11671818226754174,0.8025233701220138,1651,1.0,2.4610173241874015e-40
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,Log10 Total Revenue,67.43061271948804,1.5146078610455354e-14,0.03911998343624046,0.4703807822412891,1651,1.0,4.8556546133518634e-14
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,Log10 MarketCap,215.33078470481905,2.051211009101688e-46,0.12891972356091017,0.6460052997693388,1651,1.0,2.2358199999208397e-44
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,Log10 Total Revenue,141.8998662920006,1.4716192278257976e-30,0.08433507364420195,0.6215236018228829,1651,1.0,2.4677922435847992e-29
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,Log10 MarketCap,32.848045427326724,3.4673434295044705e-07,0.018122674819263343,0.22708570757855284,1651,1.0,5.599117538014626e-07
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,Log10 Total Revenue,90.10069884218785,2.0841467096946963e-19,0.052884455884752796,0.35063101672487207,1651,1.0,9.086879654268877e-19
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,Log10 MarketCap,42.59992311611586,2.9925852149338377e-09,0.024043669165826266,0.3324295200219236,1651,1.0,6.154562045807327e-09
