Scenario ID,Scenario Name,Method,Method Type,Solution ID,Seed,Population,Cluster,N Companies,Dominant Sector,Dominant Sector Share,Dominant Industry,Dominant Industry Share,Median Log10 Revenue,Median Log10 MarketCap,MarketCap Coverage
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,3,59,Consumer Cyclical,1.0,Residential Construction,0.22033898305084745,9.481094623529364,8.81414006922592,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,0,173,Consumer Cyclical,1.0,Auto Parts,0.14450867052023122,9.462162216833093,9.592843137387808,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,1,60,Consumer Cyclical,1.0,Auto Manufacturers,0.21666666666666667,8.557579817532638,8.08680337973892,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,2,166,Consumer Cyclical,1.0,Restaurants,0.16265060240963855,9.380541624661555,9.149985692726705,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,3,71,Consumer Cyclical,1.0,Specialty Retail,0.16901408450704225,9.08249167360431,8.548082229533005,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,0,273,Consumer Cyclical,1.0,Auto Parts,0.12454212454212454,9.478566495593844,9.592718994065802,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,1,115,Consumer Cyclical,1.0,Apparel Retail,0.11304347826086956,8.906185222087837,8.45605157514409,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,2,40,Consumer Cyclical,1.0,Auto Manufacturers,0.225,8.123664432217073,7.683260612580256,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,3,42,Consumer Cyclical,1.0,Residential Construction,0.2619047619047619,9.905124633232221,9.081848747369685,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,0,255,Consumer Cyclical,1.0,Auto Parts,0.12156862745098039,9.498649033677932,9.603143970599767,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,1,130,Consumer Cyclical,1.0,Specialty Retail,0.1076923076923077,8.909989474081682,8.521505123833514,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,2,44,Consumer Cyclical,1.0,Auto Manufacturers,0.20454545454545456,8.166554595426085,7.7344727294686475,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,3,41,Consumer Cyclical,1.0,Residential Construction,0.2682926829268293,9.909635179150543,9.152760678129159,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Agglomerative,Traditional full-assignment,Agglomerative|K=2,,All eligible companies,0,1528,Industrials,0.193717277486911,Software - Application,0.03992146596858639,9.63791978881331,9.86989658132983,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Agglomerative,Traditional full-assignment,Agglomerative|K=2,,All eligible companies,1,123,Energy,0.3089430894308943,Oil & Gas E&P,0.15447154471544716,10.068238827595334,9.843153358127886,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,K-Means,Traditional full-assignment,K-Means|K=2,,All eligible companies,0,1489,Industrials,0.19811954331766285,Software - Application,0.0409670920080591,9.636287252098514,9.864101650772687,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,K-Means,Traditional full-assignment,K-Means|K=2,,All eligible companies,1,162,Energy,0.30246913580246915,Oil & Gas E&P,0.13580246913580246,10.036028643615865,9.90684924068134,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Gaussian Mixture,Traditional full-assignment,Gaussian Mixture|K=2,,All eligible companies,0,999,Industrials,0.24624624624624625,Software - Application,0.037037037037037035,9.635714906883866,9.792493030237718,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Gaussian Mixture,Traditional full-assignment,Gaussian Mixture|K=2,,All eligible companies,1,652,Technology,0.147239263803681,Utilities - Regulated Electric,0.05674846625766871,9.68828630932597,9.988620010819659,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,All companies including noise,-1,137,Energy,0.16058394160583941,Oil & Gas E&P,0.08759124087591241,9.553856579973548,9.719928656120741,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,All companies including noise,0,1448,Industrials,0.19889502762430938,Software - Application,0.0393646408839779,9.652949812821666,9.874546442085517,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,All companies including noise,1,66,Energy,0.4393939393939394,Oil & Gas E&P,0.21212121212121213,10.160596711028969,9.895900687420209,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,HDBSCAN assigned subset,0,1448,Industrials,0.19889502762430938,Software - Application,0.0393646408839779,9.652949812821666,9.874546442085517,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=5,,HDBSCAN assigned subset,1,66,Energy,0.4393939393939394,Oil & Gas E&P,0.21212121212121213,10.160596711028969,9.895900687420209,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,All companies including noise,-1,118,Energy,0.2288135593220339,Oil & Gas E&P,0.11864406779661017,9.635199001254083,9.688110181753107,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,All companies including noise,0,1470,Industrials,0.19659863945578232,Software - Application,0.04013605442176871,9.648622228090481,9.87297162651442,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,All companies including noise,1,63,Energy,0.3968253968253968,Oil & Gas E&P,0.1746031746031746,10.324679601648702,9.9678227228231,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,HDBSCAN assigned subset,0,1470,Industrials,0.19659863945578232,Software - Application,0.04013605442176871,9.648622228090481,9.87297162651442,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=10,,HDBSCAN assigned subset,1,63,Energy,0.3968253968253968,Oil & Gas E&P,0.1746031746031746,10.324679601648702,9.9678227228231,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=15,,All companies including noise,-1,111,Energy,0.22522522522522523,Oil & Gas E&P,0.10810810810810811,9.63327894064331,9.689416739748607,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=15,,All companies including noise,0,1472,Industrials,0.1983695652173913,Software - Application,0.04076086956521739,9.647588330995553,9.870530573610528,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=15,,All companies including noise,1,68,Energy,0.4117647058823529,Oil & Gas E&P,0.19117647058823528,10.323947859438604,10.012161152752103,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=15,,HDBSCAN assigned subset,0,1472,Industrials,0.1983695652173913,Software - Application,0.04076086956521739,9.647588330995553,9.870530573610528,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=10|ms=15,,HDBSCAN assigned subset,1,68,Energy,0.4117647058823529,Oil & Gas E&P,0.19117647058823528,10.323947859438604,10.012161152752103,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,All companies including noise,-1,137,Energy,0.16058394160583941,Oil & Gas E&P,0.08759124087591241,9.553856579973548,9.719928656120741,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,All companies including noise,0,1448,Industrials,0.19889502762430938,Software - Application,0.0393646408839779,9.652949812821666,9.874546442085517,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,All companies including noise,1,66,Energy,0.4393939393939394,Oil & Gas E&P,0.21212121212121213,10.160596711028969,9.895900687420209,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,0,1448,Industrials,0.19889502762430938,Software - Application,0.0393646408839779,9.652949812821666,9.874546442085517,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=5,,HDBSCAN assigned subset,1,66,Energy,0.4393939393939394,Oil & Gas E&P,0.21212121212121213,10.160596711028969,9.895900687420209,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,-1,118,Energy,0.2288135593220339,Oil & Gas E&P,0.11864406779661017,9.635199001254083,9.688110181753107,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,0,1470,Industrials,0.19659863945578232,Software - Application,0.04013605442176871,9.648622228090481,9.87297162651442,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,All companies including noise,1,63,Energy,0.3968253968253968,Oil & Gas E&P,0.1746031746031746,10.324679601648702,9.9678227228231,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,0,1470,Industrials,0.19659863945578232,Software - Application,0.04013605442176871,9.648622228090481,9.87297162651442,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=10,,HDBSCAN assigned subset,1,63,Energy,0.3968253968253968,Oil & Gas E&P,0.1746031746031746,10.324679601648702,9.9678227228231,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,-1,111,Energy,0.22522522522522523,Oil & Gas E&P,0.10810810810810811,9.63327894064331,9.689416739748607,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,0,1472,Industrials,0.1983695652173913,Software - Application,0.04076086956521739,9.647588330995553,9.870530573610528,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,All companies including noise,1,68,Energy,0.4117647058823529,Oil & Gas E&P,0.19117647058823528,10.323947859438604,10.012161152752103,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,0,1472,Industrials,0.1983695652173913,Software - Application,0.04076086956521739,9.647588330995553,9.870530573610528,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=15|ms=15,,HDBSCAN assigned subset,1,68,Energy,0.4117647058823529,Oil & Gas E&P,0.19117647058823528,10.323947859438604,10.012161152752103,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,-1,137,Energy,0.16058394160583941,Oil & Gas E&P,0.08759124087591241,9.553856579973548,9.719928656120741,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,0,1448,Industrials,0.19889502762430938,Software - Application,0.0393646408839779,9.652949812821666,9.874546442085517,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,All companies including noise,1,66,Energy,0.4393939393939394,Oil & Gas E&P,0.21212121212121213,10.160596711028969,9.895900687420209,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,HDBSCAN assigned subset,0,1448,Industrials,0.19889502762430938,Software - Application,0.0393646408839779,9.652949812821666,9.874546442085517,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=5,,HDBSCAN assigned subset,1,66,Energy,0.4393939393939394,Oil & Gas E&P,0.21212121212121213,10.160596711028969,9.895900687420209,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,All companies including noise,-1,118,Energy,0.2288135593220339,Oil & Gas E&P,0.11864406779661017,9.635199001254083,9.688110181753107,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,All companies including noise,0,1470,Industrials,0.19659863945578232,Software - Application,0.04013605442176871,9.648622228090481,9.87297162651442,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,All companies including noise,1,63,Energy,0.3968253968253968,Oil & Gas E&P,0.1746031746031746,10.324679601648702,9.9678227228231,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,HDBSCAN assigned subset,0,1470,Industrials,0.19659863945578232,Software - Application,0.04013605442176871,9.648622228090481,9.87297162651442,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,HDBSCAN assigned subset,1,63,Energy,0.3968253968253968,Oil & Gas E&P,0.1746031746031746,10.324679601648702,9.9678227228231,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,-1,111,Energy,0.22522522522522523,Oil & Gas E&P,0.10810810810810811,9.63327894064331,9.689416739748607,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,0,1472,Industrials,0.1983695652173913,Software - Application,0.04076086956521739,9.647588330995553,9.870530573610528,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,1,68,Energy,0.4117647058823529,Oil & Gas E&P,0.19117647058823528,10.323947859438604,10.012161152752103,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,0,1472,Industrials,0.1983695652173913,Software - Application,0.04076086956521739,9.647588330995553,9.870530573610528,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,1,68,Energy,0.4117647058823529,Oil & Gas E&P,0.19117647058823528,10.323947859438604,10.012161152752103,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,-1,137,Energy,0.16058394160583941,Oil & Gas E&P,0.08759124087591241,9.553856579973548,9.719928656120741,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,0,1448,Industrials,0.19889502762430938,Software - Application,0.0393646408839779,9.652949812821666,9.874546442085517,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,1,66,Energy,0.4393939393939394,Oil & Gas E&P,0.21212121212121213,10.160596711028969,9.895900687420209,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,0,1448,Industrials,0.19889502762430938,Software - Application,0.0393646408839779,9.652949812821666,9.874546442085517,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,1,66,Energy,0.4393939393939394,Oil & Gas E&P,0.21212121212121213,10.160596711028969,9.895900687420209,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,-1,118,Energy,0.2288135593220339,Oil & Gas E&P,0.11864406779661017,9.635199001254083,9.688110181753107,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,0,1470,Industrials,0.19659863945578232,Software - Application,0.04013605442176871,9.648622228090481,9.87297162651442,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,1,63,Energy,0.3968253968253968,Oil & Gas E&P,0.1746031746031746,10.324679601648702,9.9678227228231,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,HDBSCAN assigned subset,0,1470,Industrials,0.19659863945578232,Software - Application,0.04013605442176871,9.648622228090481,9.87297162651442,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,HDBSCAN assigned subset,1,63,Energy,0.3968253968253968,Oil & Gas E&P,0.1746031746031746,10.324679601648702,9.9678227228231,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=15,,All companies including noise,-1,111,Energy,0.22522522522522523,Oil & Gas E&P,0.10810810810810811,9.63327894064331,9.689416739748607,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=15,,All companies including noise,0,1472,Industrials,0.1983695652173913,Software - Application,0.04076086956521739,9.647588330995553,9.870530573610528,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=15,,All companies including noise,1,68,Energy,0.4117647058823529,Oil & Gas E&P,0.19117647058823528,10.323947859438604,10.012161152752103,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=15,,HDBSCAN assigned subset,0,1472,Industrials,0.1983695652173913,Software - Application,0.04076086956521739,9.647588330995553,9.870530573610528,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=15,,HDBSCAN assigned subset,1,68,Energy,0.4117647058823529,Oil & Gas E&P,0.19117647058823528,10.323947859438604,10.012161152752103,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,0,682,Industrials,0.218475073313783,Software - Application,0.051319648093841645,9.712060626225105,10.038949148788456,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,1,153,Energy,0.2875816993464052,Oil & Gas E&P,0.12418300653594772,10.068238827595334,9.885892182241998,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,2,353,Technology,0.22662889518413598,Software - Infrastructure,0.059490084985835696,9.538762188781348,10.107958013991908,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,42.0,All eligible companies,3,463,Consumer Cyclical,0.2894168466522678,Specialty Retail,0.0367170626349892,9.573612637770484,9.455872987658513,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,0,588,Industrials,0.21598639455782312,Utilities - Regulated Electric,0.04931972789115646,9.691611838273381,9.989741927773057,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,1,288,Energy,0.21180555555555555,Oil & Gas E&P,0.09375,9.806730505033823,10.11172696073854,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,2,345,Technology,0.23768115942028986,Software - Application,0.07536231884057971,9.511482288626002,10.008101038394313,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,42.0,All eligible companies,3,430,Consumer Cyclical,0.3,Specialty Retail,0.04883720930232558,9.617347829988198,9.416571893431257,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,0,429,Consumer Cyclical,0.30303030303030304,Specialty Retail,0.03496503496503497,9.599926717567108,9.4341486716014,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,1,130,Energy,0.33076923076923076,Oil & Gas E&P,0.14615384615384616,10.068738837573134,9.881571204132591,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,2,138,Utilities,0.2536231884057971,Utilities - Regulated Electric,0.18840579710144928,9.937834448357286,10.236672041723414,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,456.0,All eligible companies,3,954,Industrials,0.20964360587002095,Software - Application,0.05660377358490566,9.629999738877935,9.997491656184325,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,0,560,Consumer Cyclical,0.3053571428571429,Auto Parts,0.04107142857142857,9.55879926175156,9.523955556171739,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,1,146,Energy,0.3287671232876712,Oil & Gas E&P,0.15753424657534246,10.029180043992849,9.915833198146554,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,2,295,Utilities,0.17966101694915254,Utilities - Regulated Electric,0.10508474576271186,9.839113363477477,10.169960855941078,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,456.0,All eligible companies,3,650,Technology,0.24769230769230768,Software - Application,0.07384615384615385,9.642676536436745,10.04212583132189,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,0,296,Consumer Cyclical,0.30067567567567566,Specialty Retail,0.04054054054054054,9.763503190237063,9.762656220194504,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,1,139,Energy,0.30935251798561153,Oil & Gas E&P,0.1366906474820144,10.069238847550935,9.905909192598418,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,2,450,Industrials,0.23555555555555555,Software - Application,0.042222222222222223,9.447715245728052,9.809024990775722,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,Autoencoder + K-Means,Neural full-assignment,Autoencoder + K-Means|K=4,2026.0,All eligible companies,3,766,Industrials,0.1801566579634465,Software - Application,0.04960835509138381,9.725452139636293,9.989741927773057,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,0,284,Consumer Cyclical,0.27816901408450706,Specialty Retail,0.045774647887323945,9.73535374608813,9.806946019480996,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,1,304,Consumer Cyclical,0.24013157894736842,Oil & Gas E&P,0.05921052631578947,9.837991852619602,9.700644456062726,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,2,514,Industrials,0.24319066147859922,Specialty Industrial Machinery,0.042801556420233464,9.48736083589473,9.858491741533395,1.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,DEC,Neural full-assignment,DEC|K=4,2026.0,All eligible companies,3,549,Technology,0.1657559198542805,Software - Application,0.06375227686703097,9.713356537954052,10.03307397608465,1.0
