Experiment Phase,Preprocessing Version,Scenario ID,Scenario Name,Candidate Role,Candidate ID,Method,K,Run A,Run B,N Shared Companies,N Evaluated Companies,Pairwise Evaluation Coverage,ARI,NMI
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,2,10017,10019,363,363,1.0,0.7317825566201722,0.6107875392617402
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,2,10018,10019,355,355,1.0,0.480581140732878,0.3633466065877444
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10001,364,302,0.8296703296703297,0.9213929557830091,0.8780893464183089
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10002,369,307,0.8319783197831978,0.5488368960060248,0.5956130529076438
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10003,360,296,0.8222222222222222,0.6731237798006382,0.6881372703328288
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10004,362,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10005,360,304,0.8444444444444444,0.8924873692279929,0.8438451048094247
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10006,361,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10007,369,306,0.8292682926829268,1.0,1.0
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10008,361,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10009,357,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10010,365,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10011,356,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10012,366,298,0.8142076502732241,0.9283200348327189,0.8616482949929536
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10013,367,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10014,353,278,0.7875354107648725,0.8470444308648061,0.7498186096897731
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10015,364,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10016,359,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10017,363,294,0.8099173553719008,0.8476155401002248,0.7510874795907634
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10018,366,302,0.825136612021858,0.5777306346493589,0.49814885708581386
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10000,10019,357,291,0.8151260504201681,0.6785208934205008,0.6907381717341905
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10002,364,298,0.8186813186813187,0.7241949988361863,0.7241401837637724
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10003,362,301,0.8314917127071824,0.6791022584068361,0.6907335543258393
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10004,358,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10005,363,303,0.8347107438016529,0.9658707457293392,0.9358755277251865
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10006,359,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10007,361,307,0.850415512465374,0.9444642193847489,0.8901829375908791
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10008,363,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10009,365,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10010,352,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10011,360,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10012,358,286,0.7988826815642458,0.9420182453328074,0.8815371983232337
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10013,360,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10014,359,284,0.7910863509749304,1.0,1.0
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10015,366,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10016,366,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10017,361,294,0.814404432132964,1.0,1.0
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10018,372,311,0.8360215053763441,0.770032860399527,0.7638365640875616
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10001,10019,363,298,0.8209366391184573,0.6507042638705781,0.6677965966576676
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10003,363,299,0.8236914600550964,1.0,1.0
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10004,356,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10005,362,303,0.8370165745856354,0.7535132357605728,0.7501778888122944
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10006,368,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10007,366,305,0.8333333333333334,0.6184216479469741,0.5924757637710936
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10008,357,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10009,367,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10010,362,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10011,359,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10012,361,286,0.7922437673130194,0.0,0.0
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10013,355,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10014,352,275,0.78125,0.0,0.0
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10015,367,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10016,364,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10017,361,286,0.7922437673130194,0.0,0.0
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10018,360,295,0.8194444444444444,-0.020025667923299437,0.004250324717537645
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10002,10019,359,293,0.8161559888579387,1.0,1.0
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10003,10004,361,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10003,10005,360,301,0.8361111111111111,0.6734497419579111,0.6881292552987529
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10003,10006,362,0,0.0,,
Canonical cross-cohort robustness,scenario_pipeline_v3_economic_validity,industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,3,10003,10007,368,313,0.8505434782608695,0.5167986743390143,0.5297440447452836
