Scenario ID,Scenario Name,Candidate Role,Candidate ID,Method,Sampling Seed,Reference Cluster,Resampled Cluster,Cluster Company Count,Cluster Share of Evaluated Population,Reference Cluster Share,Shared-Company Jaccard
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10012,1,1,312,0.6872246696035242,0.6247787610619469,0.8773584905660378
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10013,0,1,184,0.40707964601769914,0.3752212389380531,0.9621621621621622
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10013,1,0,268,0.5929203539823009,0.6247787610619469,0.9744525547445255
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10014,0,1,124,0.2743362831858407,0.3752212389380531,0.6918604651162791
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10014,1,0,328,0.7256637168141593,0.6247787610619469,0.8408408408408409
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10015,0,1,156,0.34513274336283184,0.3752212389380531,0.7216494845360825
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10015,1,0,296,0.6548672566371682,0.6247787610619469,0.8269230769230769
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10016,0,1,171,0.37831858407079644,0.3752212389380531,0.953757225433526
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10016,1,0,281,0.6216814159292036,0.6247787610619469,0.9721254355400697
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10017,0,1,153,0.33849557522123896,0.3752212389380531,0.9161676646706587
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10017,1,0,299,0.661504424778761,0.6247787610619469,0.9531772575250836
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10018,0,0,157,0.3473451327433628,0.3752212389380531,0.7421052631578947
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10018,1,1,295,0.6526548672566371,0.6247787610619469,0.842443729903537
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10019,0,0,160,0.35320088300220753,0.3752212389380531,0.8360655737704918
industrials_revenue_20m,Industrials companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Gaussian Mixture,Gaussian Mixture,10019,1,1,293,0.6467991169977925,0.6247787610619469,0.9
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10000,0,0,10,0.026595744680851064,0.02826086956521739,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10000,1,1,354,0.9414893617021277,0.95,0.9942528735632183
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10000,2,2,12,0.031914893617021274,0.021739130434782608,0.75
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10001,0,1,14,0.03571428571428571,0.02826086956521739,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10001,1,2,366,0.9336734693877551,0.95,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10001,2,0,12,0.030612244897959183,0.021739130434782608,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10002,0,1,11,0.029023746701846966,0.02826086956521739,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10002,1,0,368,0.9709762532981531,0.95,0.9830028328611898
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10003,0,1,12,0.03007518796992481,0.02826086956521739,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10003,1,0,387,0.9699248120300752,0.95,0.98
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10005,0,0,13,0.033419023136246784,0.02826086956521739,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10005,1,1,366,0.9408740359897172,0.95,0.9971751412429378
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10005,2,2,10,0.02570694087403599,0.021739130434782608,0.875
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10007,0,2,16,0.04060913705583756,0.02826086956521739,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10007,1,1,360,0.9137055837563451,0.95,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10007,2,0,18,0.04568527918781726,0.021739130434782608,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10012,1,1,356,0.9700272479564033,0.95,0.997134670487106
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10012,2,0,11,0.02997275204359673,0.021739130434782608,0.9090909090909091
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10014,1,0,346,0.9664804469273743,0.95,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10014,2,1,12,0.0335195530726257,0.021739130434782608,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10017,1,0,357,0.970108695652174,0.95,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10017,2,1,11,0.029891304347826088,0.021739130434782608,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10018,1,0,381,0.9694656488549618,0.95,0.9720670391061452
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10018,2,1,12,0.030534351145038167,0.021739130434782608,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10019,0,1,10,0.02631578947368421,0.02826086956521739,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=10|ms=10,HDBSCAN,10019,1,0,370,0.9736842105263158,0.95,0.9774011299435028
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10000,0,1,360,0.8933002481389578,0.9550102249488752,0.9624664879356568
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10000,1,0,20,0.04962779156327544,0.044989775051124746,0.9473684210526315
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10001,0,1,373,0.951530612244898,0.9550102249488752,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10001,1,0,19,0.04846938775510204,0.044989775051124746,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10002,0,1,350,0.9043927648578811,0.9550102249488752,0.9695290858725761
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10002,1,0,19,0.04909560723514212,0.044989775051124746,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10003,0,2,358,0.9017632241813602,0.9550102249488752,0.9726027397260274
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10003,1,0,17,0.042821158690176324,0.044989775051124746,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10004,0,0,366,0.953125,0.9550102249488752,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10004,1,1,18,0.046875,0.044989775051124746,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10005,0,0,382,0.9622166246851386,0.9550102249488752,0.9352331606217616
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10005,1,1,15,0.037783375314861464,0.044989775051124746,0.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10006,0,0,37,0.5967741935483871,0.9550102249488752,0.5967741935483871
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10007,0,1,358,0.9086294416243654,0.9550102249488752,0.967479674796748
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10007,1,2,16,0.04060913705583756,0.044989775051124746,0.9375
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10008,0,0,386,0.9530864197530864,0.9550102249488752,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10008,1,1,19,0.04691358024691358,0.044989775051124746,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10009,0,1,35,0.7,0.9550102249488752,0.7
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10010,0,0,391,0.9421686746987952,0.9550102249488752,0.9973262032085561
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10010,1,1,24,0.05783132530120482,0.044989775051124746,0.9444444444444444
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10012,0,0,25,0.5681818181818182,0.9550102249488752,0.5681818181818182
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10013,0,0,350,0.9536784741144414,0.9550102249488752,0.9943181818181818
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10013,1,1,17,0.04632152588555858,0.044989775051124746,0.8666666666666667
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10014,0,1,20,0.5263157894736842,0.9550102249488752,0.5263157894736842
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10015,0,0,376,0.9616368286445013,0.9550102249488752,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10015,1,1,15,0.03836317135549872,0.044989775051124746,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10016,0,0,353,0.9592391304347826,0.9550102249488752,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10016,1,1,15,0.04076086956521739,0.044989775051124746,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10017,0,0,386,0.9601990049751243,0.9550102249488752,0.9973404255319149
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10017,1,1,16,0.03980099502487562,0.044989775051124746,0.9333333333333333
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10018,0,1,365,0.9170854271356784,0.9550102249488752,0.9648648648648649
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10018,1,2,16,0.04020100502512563,0.044989775051124746,0.9375
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10019,0,0,382,0.9478908188585607,0.9550102249488752,1.0
industrials_revenue_20m,Industrials companies with revenue >= $20M,HDBSCAN Pareto representative,HDBSCAN|mcs=15|ms=5,HDBSCAN,10019,1,1,21,0.052109181141439205,0.044989775051124746,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10000,0,0,272,0.723404255319149,0.776595744680851,0.9347079037800687
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10000,1,2,63,0.1675531914893617,0.1276595744680851,0.7936507936507936
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10000,2,1,41,0.10904255319148937,0.09574468085106383,0.8536585365853658
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10001,0,0,294,0.7819148936170213,0.776595744680851,0.9864406779661017
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10001,1,1,48,0.1276595744680851,0.1276595744680851,0.9411764705882353
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10001,2,2,34,0.09042553191489362,0.09574468085106383,0.9705882352941176
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10002,0,0,291,0.773936170212766,0.776595744680851,0.993127147766323
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10002,1,1,48,0.1276595744680851,0.1276595744680851,0.96
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10002,2,2,37,0.09840425531914894,0.09574468085106383,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10003,0,0,289,0.7686170212765957,0.776595744680851,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10003,1,2,50,0.13297872340425532,0.1276595744680851,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10003,2,1,37,0.09840425531914894,0.09574468085106383,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10004,0,1,288,0.7659574468085106,0.776595744680851,0.9829351535836177
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10004,1,2,49,0.13031914893617022,0.1276595744680851,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10004,2,0,39,0.10372340425531915,0.09574468085106383,0.8717948717948718
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10005,0,0,285,0.7579787234042553,0.776595744680851,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10005,1,2,52,0.13829787234042554,0.1276595744680851,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10005,2,1,39,0.10372340425531915,0.09574468085106383,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10006,0,0,291,0.773936170212766,0.776595744680851,0.9896907216494846
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10006,1,1,47,0.125,0.1276595744680851,0.9591836734693877
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10006,2,2,38,0.10106382978723404,0.09574468085106383,0.9743589743589743
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10007,0,2,296,0.7872340425531915,0.776595744680851,0.9898648648648649
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10007,1,0,45,0.1196808510638298,0.1276595744680851,0.9375
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10007,2,1,35,0.09308510638297872,0.09574468085106383,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10008,0,0,294,0.7819148936170213,0.776595744680851,0.9897959183673469
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10008,1,2,46,0.12234042553191489,0.1276595744680851,0.9387755102040817
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10008,2,1,36,0.09574468085106383,0.09574468085106383,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10009,0,1,277,0.7367021276595744,0.776595744680851,0.9264214046822743
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10009,1,2,59,0.15691489361702127,0.1276595744680851,0.7288135593220338
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10009,2,0,40,0.10638297872340426,0.09574468085106383,0.85
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10010,0,0,289,0.7686170212765957,0.776595744680851,0.9829931972789115
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10010,1,1,52,0.13829787234042554,0.1276595744680851,0.9423076923076923
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10010,2,2,35,0.09308510638297872,0.09574468085106383,0.9428571428571428
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10011,0,1,295,0.7845744680851063,0.776595744680851,0.98989898989899
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10011,1,0,45,0.1196808510638298,0.1276595744680851,0.9782608695652174
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10011,2,2,36,0.09574468085106383,0.09574468085106383,0.9444444444444444
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10012,0,1,294,0.7819148936170213,0.776595744680851,0.9831081081081081
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10012,1,0,45,0.1196808510638298,0.1276595744680851,0.9375
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10012,2,2,37,0.09840425531914894,0.09574468085106383,0.9459459459459459
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10013,0,2,279,0.7420212765957447,0.776595744680851,0.9425675675675675
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10013,1,1,60,0.1595744680851064,0.1276595744680851,0.7049180327868853
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10013,2,0,37,0.09840425531914894,0.09574468085106383,0.972972972972973
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10014,0,0,267,0.7101063829787234,0.776595744680851,0.89
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10014,1,2,76,0.20212765957446807,0.1276595744680851,0.5584415584415584
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10014,2,1,33,0.08776595744680851,0.09574468085106383,0.9696969696969697
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10015,0,1,289,0.7686170212765957,0.776595744680851,0.9829351535836177
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10015,1,2,50,0.13297872340425532,0.1276595744680851,0.9607843137254902
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10015,2,0,37,0.09840425531914894,0.09574468085106383,0.918918918918919
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10016,0,2,294,0.7819148936170213,0.776595744680851,0.9863945578231292
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10016,1,0,47,0.125,0.1276595744680851,0.9215686274509803
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10016,2,1,35,0.09308510638297872,0.09574468085106383,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10017,0,0,290,0.7712765957446809,0.776595744680851,0.9896907216494846
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10017,1,1,47,0.125,0.1276595744680851,0.9591836734693877
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10017,2,2,39,0.10372340425531915,0.09574468085106383,0.9743589743589743
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10018,0,1,293,0.7792553191489362,0.776595744680851,0.9829931972789115
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10018,1,2,49,0.13031914893617022,0.1276595744680851,0.9245283018867925
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10018,2,0,34,0.09042553191489362,0.09574468085106383,0.9705882352941176
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10019,0,0,279,0.7420212765957447,0.776595744680851,0.9587628865979382
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10019,1,2,61,0.1622340425531915,0.1276595744680851,0.8032786885245902
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|K-Means,K-Means,10019,2,1,36,0.09574468085106383,0.09574468085106383,1.0
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10000,0,1,44,0.11702127659574468,0.19148936170212766,0.6197183098591549
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10000,1,0,303,0.8058510638297872,0.7106382978723405,0.8877887788778878
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10000,2,2,29,0.07712765957446809,0.09787234042553192,0.8055555555555556
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10001,0,1,47,0.125,0.19148936170212766,0.6133333333333333
consumer_cyclical_revenue_20m,Consumer Cyclical companies with revenue >= $20M,Full-assignment candidate,Full Assignment|Agglomerative,Agglomerative,10001,1,0,298,0.7925531914893617,0.7106382978723405,0.8929765886287625
